time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.6199999999999894,0.06563314171699419,-2.0450163841870606e-08,65.5653021839066,6.283185306963539,6.282423999813618,0.0,0.035356987230750835,-1.0352139995636408e-08,17.220290355211343,-2.845566569528294e-10,0.0003384686110492746,0.0,900.0008950377639,900.0013793267999,-0.000623844759917902,0.002991372444584663
4.679999999999988,0.06776794629146361,-2.1075172007820715e-08,66.59855759473334,6.283185306945494,6.282444111454296,0.0,0.03580137769423754,-1.0482995736373533e-08,17.22153767780648,-3.3314628555268143e-10,0.0003286030064328559,0.0,900.0014200645692,900.0010128077876,-0.0018812922073297336,0.003692117833519344
4.739999999999987,0.06992905645911601,-2.1708358880531118e-08,67.63188408982718,6.283185306925461,6.282463061929221,0.0,0.036233918527254,-1.0624977495069625e-08,17.222661707517208,-3.3547494744150416e-10,0.000289681594126829,0.0,900.0015540949444,899.9999708454515,-0.000411848686002445,0.0017607618694723596
4.799999999999986,0.07211578724520785,-2.2350418847210168e-08,68.6652746323167,6.283185306905034,6.282480235321234,0.0,0.03665558049641788,-1.0778788577637156e-08,17.223674287142163,-3.503487939671756e-10,0.0002792598320589866,0.0,900.0004600513506,900.0000314088536,-0.0010408690972837761,0.0020736827238928323
4.859999999999984,0.07432751204373991,-2.3002070896930324e-08,69.69872287600677,6.283185306883684,6.282497425635739,0.0,0.037067080248423374,-1.0944792758775063e-08,17.22458660754719,-3.666971528138526e-10,0.00030080537877037717,0.0,899.999393563564,900.0002592456451,-0.001091243193327253,0.0030420310590270902
4.919999999999983,0.07656361657741069,-2.366406381171941e-08,70.73222324944912,6.283185306860432,6.282513793658605,0.0,0.037468216397082955,-1.1123609780191723e-08,17.225413250568906,-4.2925415022189546e-10,0.00021361147021636546,0.0,900.0027006894742,899.9991639450847,-0.0021346290456681133,0.0023575301590109954
4.979999999999982,0.07882351383492658,-2.433720783707181e-08,71.7657707674977,6.28318530683433,6.282525171627089,0.0,0.037860620078438746,-1.131678451249215e-08,17.226159319387815,-4.465357834156683e-10,0.00013936938361431715,0.0,900.0025038142226,899.9994934027208,-0.0011219586683165156,0.0020973164409233986
5.0399999999999805,0.0811067654490305,-2.5022406238086007e-08,72.79936070549672,6.283185306807477,6.282533040873451,0.0,0.038247046013240006,-1.1525500278623404e-08,17.226828419478828,-4.4952589291552963e-10,0.00011446186824925949,0.0,900.0002142131198,899.999202660633,-0.00046668948232273194,0.0026277016562800196
5.099999999999979,0.08341306613115593,-2.5720602279793562e-08,73.83298871187188,6.283185306780172,6.282539051975329,0.0,0.03862906928710392,-1.1750066497077932e-08,17.22742930359843,-4.661414912569256e-10,7.083263376017767e-05,0.0,899.9996975419707,899.9979286877555,-0.0013380471460963557,-0.0007616382200874012
5.159999999999978,0.08574218785622953,-2.643275606533358e-08,74.86665098516384,6.283185306754024,6.282543208843302,0.0,0.03900794434056227,-1.1990751308383905e-08,17.22797154233778,-3.751725424055019e-10,6.61684679546623e-05,0.0,899.9989407583666,899.9987502862448,-0.0007567367992408417,-0.002683060473941592
5.219999999999977,0.0880939682580115,-2.7159795161160615e-08,75.90034417483075,6.283185306732378,6.282545709350265,0.0,0.039384441623806755,-1.2245808823081303e-08,17.22846065824502,-3.3192101551855296e-10,-9.721018032971438e-06,0.0,900.000349340946,899.9972756755293,-0.0003712397512976694,-0.0018133540447900318
5.279999999999975,0.09046830716066945,-2.790251149897021e-08,76.93406531197174,6.283185306712781,6.282544101092013,0.0,0.03976027469374377,-1.2513123292333394e-08,17.2289038227057,-3.160904189304278e-10,-6.212171551016626e-05,0.0,900.0004738977806,899.9983528727879,-0.0004584813763121303,-0.0011676057397129276
5.339999999999974,0.09286523271393239,-2.8661609682683836e-08,77.96781157221575,6.283185306693419,6.282539905639844,0.0,0.04013758177860956,-1.2791818811888718e-08,17.229298827258205,-3.359677480267911e-10,-8.576513464840318e-05,0.0,899.9983599322894,899.9974042679277,-0.0016266580887847385,-0.0010946027735249378
5.399999999999973,0.09528487396034226,-2.9437774782487574e-08,79.00158035295398,6.283185306673264,6.282534357687236,0.0,0.04051758595478997,-1.3082107042785782e-08,17.229655095236033,-3.3592236138549034e-10,-0.00010604126234099349,0.0,899.998265863368,899.9974470648508,-0.000241540192299157,-0.000248289387005274
